	img	source	img_path	caption	split_set	modality	flag	needsCropping	isCompound	isOvercropped	isMissingSubfigures	isMissingPanels	numberSubpanes	username	observations	isOverfragmented	composition	number_modalities
33	5dfba085f5d15939fd4cae08	tinman	/tinman/pP31412244/P31412244/11_1/005.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	OTHER	False	False	False	False	False	False	1	jtrell2	table	False		1
34	5dfba085f5d15939fd4cae09	tinman	/tinman/pP31412244/P31412244/11_1/008.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	MICROSCOPY,FLUORESCENCE,OTHER	False	False	False	False	False	False	1	jtrell2	Confocal microscopy	False		1
35	5dfba085f5d15939fd4cae0a	tinman	/tinman/pP31412244/P31412244/11_1/006.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	MICROSCOPY,FLUORESCENCE,OTHER	False	False	False	False	False	False	1	jtrell2	Confocal microscopy	False		1
36	5dfba085f5d15939fd4cae0b	tinman	/tinman/pP31412244/P31412244/11_1/001.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	MICROSCOPY,FLUORESCENCE,OTHER	False	False	False	False	False	False	1	jtrell2	Confocal microscopy	False		1
37	5dfba085f5d15939fd4cae0c	tinman	/tinman/pP31412244/P31412244/11_1/022.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	EXPERIMENTAL,GEL,WESTERN BLOT	False	False	False	False	False	False	1	jtrell2		False		1
38	5dfba085f5d15939fd4cae0d	tinman	/tinman/pP31412244/P31412244/11_1/010.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	MICROSCOPY,FLUORESCENCE,OTHER	False	False	False	False	False	False	1	jtrell2	Confocal microscopy	False		1
39	5dfba085f5d15939fd4cae0e	tinman	/tinman/pP31412244/P31412244/11_1/017.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	MICROSCOPY,FLUORESCENCE,OTHER	False	False	False	False	False	False	1	jtrell2	Confocal microscopy	False		1
40	5dfba085f5d15939fd4cae0f	tinman	/tinman/pP31412244/P31412244/11_1/019.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	EXPERIMENTAL,GEL,WESTERN BLOT	False	False	False	False	False	False	1	jtrell2		False		1
41	5dfba085f5d15939fd4cae10	tinman	/tinman/pP31412244/P31412244/11_1/007.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	MICROSCOPY,FLUORESCENCE,OTHER	False	False	False	False	False	False	1	jtrell2	Confocal microscopy	False		1
42	5dfba085f5d15939fd4cae11	tinman	/tinman/pP31412244/P31412244/11_1/009.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	MICROSCOPY,FLUORESCENCE,OTHER	False	False	False	False	False	False	1	jtrell2	Confocal microscopy	False		1
43	5dfba085f5d15939fd4cae12	tinman	/tinman/pP31412244/P31412244/11_1/018.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	MICROSCOPY,FLUORESCENCE,OTHER	False	False	False	False	False	False	1	jtrell2	Confocal microscopy	False		1
44	5dfba085f5d15939fd4cae13	tinman	/tinman/pP31412244/P31412244/11_1/016.jpg	Figure 5. TOM70 Mediates the Atg2A-TOM40 Interaction and Atg2A-Dependent Phagophore Growth(A) TOM components and their corresponding peptide numbers identiﬁed in the proteomic analysis using EGFP-MLD are listed.(B) HEK293T cells were transduced with lentiviruses encoding Cas9 and sgRNAs targeting TOM70 (CrTOM70) and subjected to immunoblotting with theindicated antibodies.(C) WT or CrTOM70 HEK293T cells were transfected with the EGFP (EV) or EGFP-Atg2A (Atg2A) for 24 h and subjected to immunoprecipitation with GFP-Trapbeads followed by immunoblotting with the indicated antibodies.(D–F) The indicated CrAtg2A/B U-2 OS stable transductants were treated with DMSO or 150 nM rapamycin in the presence or absence of 100 nM Baﬁlomycin A1for 8 h and subjected to LC3 immunostaining and confocal microscopy (D) or immunoblotting with the indicated antibodies (F). In (E), the diameters of LC3 foci in(D) were randomly selected and quantiﬁed using the Velocity software (n = 60).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;****p % 0.0001.	TRAIN	MICROSCOPY,FLUORESCENCE,OTHER	False	False	False	False	False	False	1	jtrell2	Confocal microscopy	False		1
